Sp_name,Sci_name,Sp._grp,Sp_ISSCAAP,n,Year,SUM_tonnes,Binary,10yr_prod,L_inf_cm,K,,,
Coho(=Silver) salmon,Oncorhynchus kisutch,PISCES,"Salmons, trouts, smelts",55,1987,16556.00,DA,yes,98.00,0.98,,,
Coho(=Silver) salmon,Oncorhynchus kisutch,PISCES,"Salmons, trouts, smelts",55,1988,25812.00,DA,yes,98.00,0.98,,,
Coho(=Silver) salmon,Oncorhynchus kisutch,PISCES,"Salmons, trouts, smelts",55,1989,30293.00,DA,yes,98.00,0.98,,,
Coho(=Silver) salmon,Oncorhynchus kisutch,PISCES,"Salmons, trouts, smelts",55,1990,39164.00,DA,yes,98.00,0.98,,,
Coho(=Silver) salmon,Oncorhynchus kisutch,PISCES,"Salmons, trouts, smelts",55,1991,44385.00,DA,yes,98.00,0.98,,,
Coho(=Silver) salmon,Oncorhynchus kisutch,PISCES,"Salmons, trouts, smelts",55,1992,48513.00,DA,yes,98.00,0.98,,,
Coho(=Silver) salmon,Oncorhynchus kisutch,PISCES,"Salmons, trouts, smelts",55,1993,49154.00,DA,yes,98.00,0.98,,,
Coho(=Silver) salmon,Oncorhynchus kisutch,PISCES,"Salmons, trouts, smelts",55,1994,58700.00,DA,yes,98.00,0.98,,,
Coho(=Silver) salmon,Oncorhynchus kisutch,PISCES,"Salmons, trouts, smelts",55,1995,58360.00,DA,yes,98.00,0.98,,,
Coho(=Silver) salmon,Oncorhynchus kisutch,PISCES,"Salmons, trouts, smelts",55,1996,76197.00,DA,yes,98.00,0.98,,,
Coho(=Silver) salmon,Oncorhynchus kisutch,PISCES,"Salmons, trouts, smelts",55,1997,84867.00,DA,yes,98.00,0.98,,,
Coho(=Silver) salmon,Oncorhynchus kisutch,PISCES,"Salmons, trouts, smelts",55,1998,88302.00,DA,yes,98.00,0.98,,,
Coho(=Silver) salmon,Oncorhynchus kisutch,PISCES,"Salmons, trouts, smelts",55,1999,89475.00,DA,yes,98.00,0.98,,,
Coho(=Silver) salmon,Oncorhynchus kisutch,PISCES,"Salmons, trouts, smelts",55,2000,108626.00,DA,yes,98.00,0.98,,,
Coho(=Silver) salmon,Oncorhynchus kisutch,PISCES,"Salmons, trouts, smelts",55,2001,150986.00,DA,yes,98.00,0.98,,,
Coho(=Silver) salmon,Oncorhynchus kisutch,PISCES,"Salmons, trouts, smelts",55,2002,112845.00,DA,yes,98.00,0.98,,,
Coho(=Silver) salmon,Oncorhynchus kisutch,PISCES,"Salmons, trouts, smelts",55,2003,102405.00,DA,yes,98.00,0.98,,,
Coho(=Silver) salmon,Oncorhynchus kisutch,PISCES,"Salmons, trouts, smelts",55,2004,99942.00,DA,yes,98.00,0.98,,,
Coho(=Silver) salmon,Oncorhynchus kisutch,PISCES,"Salmons, trouts, smelts",55,2005,115223.00,DA,yes,98.00,0.98,,,
Coho(=Silver) salmon,Oncorhynchus kisutch,PISCES,"Salmons, trouts, smelts",55,2006,130267.00,DA,yes,98.00,0.98,,,
Coho(=Silver) salmon,Oncorhynchus kisutch,PISCES,"Salmons, trouts, smelts",55,2007,119044.00,DA,yes,98.00,0.98,,,
Coho(=Silver) salmon,Oncorhynchus kisutch,PISCES,"Salmons, trouts, smelts",55,2008,105126.00,DA,yes,98.00,0.98,,,
Coho(=Silver) salmon,Oncorhynchus kisutch,PISCES,"Salmons, trouts, smelts",55,2009,172730.00,DA,yes,98.00,0.98,,,
Coho(=Silver) salmon,Oncorhynchus kisutch,PISCES,"Salmons, trouts, smelts",55,2010,137510.00,DA,yes,98.00,0.98,,,
Coho(=Silver) salmon,Oncorhynchus kisutch,PISCES,"Salmons, trouts, smelts",55,2011,159696.30,DA,yes,98.00,0.98,,,
Coho(=Silver) salmon,Oncorhynchus kisutch,PISCES,"Salmons, trouts, smelts",55,2012,171683.76,DA,yes,98.00,0.98,,,
Coho(=Silver) salmon,Oncorhynchus kisutch,PISCES,"Salmons, trouts, smelts",55,2013,156792.00,DA,yes,98.00,0.98,,,
Coho(=Silver) salmon,Oncorhynchus kisutch,PISCES,"Salmons, trouts, smelts",55,2014,171751.30,DA,yes,98.00,0.98,,,
Coho(=Silver) salmon,Oncorhynchus kisutch,PISCES,"Salmons, trouts, smelts",55,2015,140956.50,DA,yes,98.00,0.98,,,
Coho(=Silver) salmon,Oncorhynchus kisutch,PISCES,"Salmons, trouts, smelts",55,2016,124188.00,DA,yes,98.00,0.98,,,
Common dentex,Dentex dentex,PISCES,Miscellaneous coastal fishes,16,1996,1.00,CBA,yes,100.00,0.09,,,
Common dentex,Dentex dentex,PISCES,Miscellaneous coastal fishes,16,1997,1.00,CBA,yes,100.00,0.09,,,
Common dentex,Dentex dentex,PISCES,Miscellaneous coastal fishes,16,2002,20.00,CBA,yes,100.00,0.09,,,
Common dentex,Dentex dentex,PISCES,Miscellaneous coastal fishes,16,2003,20.00,CBA,yes,100.00,0.09,,,
Common dentex,Dentex dentex,PISCES,Miscellaneous coastal fishes,16,2005,10.00,CBA,yes,100.00,0.09,,,
Common dentex,Dentex dentex,PISCES,Miscellaneous coastal fishes,16,2006,14.00,CBA,yes,100.00,0.09,,,
Common dentex,Dentex dentex,PISCES,Miscellaneous coastal fishes,16,2007,15.00,CBA,yes,100.00,0.09,,,
Common dentex,Dentex dentex,PISCES,Miscellaneous coastal fishes,16,2008,20.00,CBA,yes,100.00,0.09,,,
Common dentex,Dentex dentex,PISCES,Miscellaneous coastal fishes,16,2009,10.05,CBA,yes,100.00,0.09,,,
Common dentex,Dentex dentex,PISCES,Miscellaneous coastal fishes,16,2010,10.00,CBA,yes,100.00,0.09,,,
Common dentex,Dentex dentex,PISCES,Miscellaneous coastal fishes,16,2011,9.00,CBA,yes,100.00,0.09,,,
Common dentex,Dentex dentex,PISCES,Miscellaneous coastal fishes,16,2012,162.64,CBA,yes,100.00,0.09,,,
Common dentex,Dentex dentex,PISCES,Miscellaneous coastal fishes,16,2013,55.00,CBA,yes,100.00,0.09,,,
Common dentex,Dentex dentex,PISCES,Miscellaneous coastal fishes,16,2014,120.36,CBA,yes,100.00,0.09,,,
Common dentex,Dentex dentex,PISCES,Miscellaneous coastal fishes,16,2015,136.14,CBA,yes,100.00,0.09,,,
Common dentex,Dentex dentex,PISCES,Miscellaneous coastal fishes,16,2016,44.11,CBA,yes,100.00,0.09,,,
Common pandora,Pagellus erythrinus,PISCES,Miscellaneous coastal fishes,16,2000,2.00,CBA,yes,37.60,0.20,,,
Common pandora,Pagellus erythrinus,PISCES,Miscellaneous coastal fishes,16,2001,7.00,CBA,yes,37.60,0.20,,,
Common pandora,Pagellus erythrinus,PISCES,Miscellaneous coastal fishes,16,2002,19.00,CBA,yes,37.60,0.20,,,
Common pandora,Pagellus erythrinus,PISCES,Miscellaneous coastal fishes,16,2003,74.00,CBA,yes,37.60,0.20,,,
Common pandora,Pagellus erythrinus,PISCES,Miscellaneous coastal fishes,16,2004,181.00,CBA,yes,37.60,0.20,,,
Common pandora,Pagellus erythrinus,PISCES,Miscellaneous coastal fishes,16,2005,233.00,CBA,yes,37.60,0.20,,,
Common pandora,Pagellus erythrinus,PISCES,Miscellaneous coastal fishes,16,2006,197.00,CBA,yes,37.60,0.20,,,
Common pandora,Pagellus erythrinus,PISCES,Miscellaneous coastal fishes,16,2007,179.00,CBA,yes,37.60,0.20,,,
Common pandora,Pagellus erythrinus,PISCES,Miscellaneous coastal fishes,16,2008,113.00,CBA,yes,37.60,0.20,,,
Common pandora,Pagellus erythrinus,PISCES,Miscellaneous coastal fishes,16,2009,42.00,CBA,yes,37.60,0.20,,,
Common pandora,Pagellus erythrinus,PISCES,Miscellaneous coastal fishes,16,2010,17.00,CBA,yes,37.60,0.20,,,
Common pandora,Pagellus erythrinus,PISCES,Miscellaneous coastal fishes,16,2011,0.10,CBA,yes,37.60,0.20,,,
Common pandora,Pagellus erythrinus,PISCES,Miscellaneous coastal fishes,16,2012,7.20,CBA,yes,37.60,0.20,,,
Common pandora,Pagellus erythrinus,PISCES,Miscellaneous coastal fishes,16,2013,27.50,CBA,yes,37.60,0.20,,,
Common pandora,Pagellus erythrinus,PISCES,Miscellaneous coastal fishes,16,2014,15.30,CBA,yes,37.60,0.20,,,
Common pandora,Pagellus erythrinus,PISCES,Miscellaneous coastal fishes,16,2016,0.04,CBA,yes,37.60,0.20,,,
Common snook,Centropomus undecimalis,PISCES,Miscellaneous coastal fishes,3,1994,331.00,CBA,no,140.00,0.40,,,
Common snook,Centropomus undecimalis,PISCES,Miscellaneous coastal fishes,3,1995,287.00,CBA,no,140.00,0.40,,,
Common snook,Centropomus undecimalis,PISCES,Miscellaneous coastal fishes,3,1996,300.00,CBA,no,140.00,0.40,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,1978,2.00,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,1979,2.00,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,1980,4.00,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,1981,2.00,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,1982,30.00,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,1983,34.00,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,1984,35.00,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,1985,42.00,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,1986,47.00,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,1987,44.00,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,1988,45.00,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,1989,12.00,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,1990,11.00,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,1991,13.00,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,1992,18.00,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,1993,17.00,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,1994,15.00,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,1995,30.00,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,1996,31.00,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,1997,25.00,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,1998,22.00,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,1999,19.00,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,2000,23.00,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,2001,60.00,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,2002,10.00,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,2003,24.00,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,2004,74.00,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,2005,11.00,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,2006,9.00,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,2007,19.00,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,2008,32.23,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,2009,30.37,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,2010,125.18,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,2011,71.15,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,2012,48.37,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,2013,166.71,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,2014,94.36,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,2015,148.52,CBA,yes,50.25,0.35,,,
Common sole,Solea solea,PISCES,"Flounders, halibuts, soles",39,2016,10.89,CBA,yes,50.25,0.35,,,
Common two-banded seabream,Diplodus vulgaris,PISCES,Miscellaneous coastal fishes,10,1986,1.00,CBA,yes,40.75,0.26,,,
Common two-banded seabream,Diplodus vulgaris,PISCES,Miscellaneous coastal fishes,10,1987,25.00,CBA,yes,40.75,0.26,,,
Common two-banded seabream,Diplodus vulgaris,PISCES,Miscellaneous coastal fishes,10,1988,30.00,CBA,yes,40.75,0.26,,,
Common two-banded seabream,Diplodus vulgaris,PISCES,Miscellaneous coastal fishes,10,1989,1.00,CBA,yes,40.75,0.26,,,
Common two-banded seabream,Diplodus vulgaris,PISCES,Miscellaneous coastal fishes,10,1990,1.00,CBA,yes,40.75,0.26,,,
Common two-banded seabream,Diplodus vulgaris,PISCES,Miscellaneous coastal fishes,10,1991,100.00,CBA,yes,40.75,0.26,,,
Common two-banded seabream,Diplodus vulgaris,PISCES,Miscellaneous coastal fishes,10,1992,100.00,CBA,yes,40.75,0.26,,,
Common two-banded seabream,Diplodus vulgaris,PISCES,Miscellaneous coastal fishes,10,1993,33.00,CBA,yes,40.75,0.26,,,
Common two-banded seabream,Diplodus vulgaris,PISCES,Miscellaneous coastal fishes,10,2008,18.10,CBA,yes,40.75,0.26,,,
Common two-banded seabream,Diplodus vulgaris,PISCES,Miscellaneous coastal fishes,10,2010,11.80,CBA,yes,40.75,0.26,,,
Crevalle jack,Caranx hippos,PISCES,Miscellaneous pelagic fishes,6,2002,2.00,CBA,no,80.00,0.65,,,
Crevalle jack,Caranx hippos,PISCES,Miscellaneous pelagic fishes,6,2003,2.00,CBA,no,80.00,0.65,,,
Crevalle jack,Caranx hippos,PISCES,Miscellaneous pelagic fishes,6,2004,2.00,CBA,no,80.00,0.65,,,
Crevalle jack,Caranx hippos,PISCES,Miscellaneous pelagic fishes,6,2010,1.00,CBA,no,80.00,0.65,,,
Crevalle jack,Caranx hippos,PISCES,Miscellaneous pelagic fishes,6,2011,5.00,CBA,no,80.00,0.65,,,
Crevalle jack,Caranx hippos,PISCES,Miscellaneous pelagic fishes,6,2012,0.02,CBA,no,80.00,0.65,,,
Crimson seabream,Evynnis japonica,PISCES,Miscellaneous coastal fishes,21,1974,85.00,CBA,yes,46.51,0.22,,,
Crimson seabream,Evynnis japonica,PISCES,Miscellaneous coastal fishes,21,1975,126.00,CBA,yes,46.51,0.22,,,
Crimson seabream,Evynnis japonica,PISCES,Miscellaneous coastal fishes,21,1976,125.00,CBA,yes,46.51,0.22,,,
Crimson seabream,Evynnis japonica,PISCES,Miscellaneous coastal fishes,21,1977,193.00,CBA,yes,46.51,0.22,,,
Crimson seabream,Evynnis japonica,PISCES,Miscellaneous coastal fishes,21,1978,532.00,CBA,yes,46.51,0.22,,,
Crimson seabream,Evynnis japonica,PISCES,Miscellaneous coastal fishes,21,1979,204.00,CBA,yes,46.51,0.22,,,
Crimson seabream,Evynnis japonica,PISCES,Miscellaneous coastal fishes,21,1980,133.00,CBA,yes,46.51,0.22,,,
Crimson seabream,Evynnis japonica,PISCES,Miscellaneous coastal fishes,21,1981,214.00,CBA,yes,46.51,0.22,,,
Crimson seabream,Evynnis japonica,PISCES,Miscellaneous coastal fishes,21,1982,277.00,CBA,yes,46.51,0.22,,,
Crimson seabream,Evynnis japonica,PISCES,Miscellaneous coastal fishes,21,1983,318.00,CBA,yes,46.51,0.22,,,
Crimson seabream,Evynnis japonica,PISCES,Miscellaneous coastal fishes,21,1984,127.00,CBA,yes,46.51,0.22,,,
Crimson seabream,Evynnis japonica,PISCES,Miscellaneous coastal fishes,21,1985,73.00,CBA,yes,46.51,0.22,,,
Crimson seabream,Evynnis japonica,PISCES,Miscellaneous coastal fishes,21,1986,346.00,CBA,yes,46.51,0.22,,,
Crimson seabream,Evynnis japonica,PISCES,Miscellaneous coastal fishes,21,1987,300.00,CBA,yes,46.51,0.22,,,
Crimson seabream,Evynnis japonica,PISCES,Miscellaneous coastal fishes,21,1988,133.00,CBA,yes,46.51,0.22,,,
Crimson seabream,Evynnis japonica,PISCES,Miscellaneous coastal fishes,21,1989,505.00,CBA,yes,46.51,0.22,,,
Crimson seabream,Evynnis japonica,PISCES,Miscellaneous coastal fishes,21,1990,94.00,CBA,yes,46.51,0.22,,,
Crimson seabream,Evynnis japonica,PISCES,Miscellaneous coastal fishes,21,1991,52.00,CBA,yes,46.51,0.22,,,
Crimson seabream,Evynnis japonica,PISCES,Miscellaneous coastal fishes,21,1992,117.00,CBA,yes,46.51,0.22,,,
Crimson seabream,Evynnis japonica,PISCES,Miscellaneous coastal fishes,21,1993,122.00,CBA,yes,46.51,0.22,,,
Crimson seabream,Evynnis japonica,PISCES,Miscellaneous coastal fishes,21,1994,52.00,CBA,yes,46.51,0.22,,,
Crimson snapper,Lutjanus erythropterus,PISCES,Miscellaneous coastal fishes,1,2016,100.78,CBA,no,46.51,0.22,,,
Daggertooth pike conger,Muraenesox cinereus,PISCES,Miscellaneous demersal fishes,1,2000,3.00,CBA,no,111.17,0.37,,,
Dotted gizzard shad,Konosirus punctatus,PISCES,Shads,11,2005,576.00,CBA,yes,19.70,0.27,,,
Dotted gizzard shad,Konosirus punctatus,PISCES,Shads,11,2006,2519.00,CBA,yes,19.70,0.27,,,
Dotted gizzard shad,Konosirus punctatus,PISCES,Shads,11,2007,1225.00,CBA,yes,19.70,0.27,,,
Dotted gizzard shad,Konosirus punctatus,PISCES,Shads,11,2008,397.00,CBA,yes,19.70,0.27,,,
Dotted gizzard shad,Konosirus punctatus,PISCES,Shads,11,2009,34.00,CBA,yes,19.70,0.27,,,
Dotted gizzard shad,Konosirus punctatus,PISCES,Shads,11,2011,136.00,CBA,yes,19.70,0.27,,,
Dotted gizzard shad,Konosirus punctatus,PISCES,Shads,11,2012,120.00,CBA,yes,19.70,0.27,,,
Dotted gizzard shad,Konosirus punctatus,PISCES,Shads,11,2013,95.00,CBA,yes,19.70,0.27,,,
Dotted gizzard shad,Konosirus punctatus,PISCES,Shads,11,2014,130.00,CBA,yes,19.70,0.27,,,
Dotted gizzard shad,Konosirus punctatus,PISCES,Shads,11,2015,207.00,CBA,yes,19.70,0.27,,,
Dotted gizzard shad,Konosirus punctatus,PISCES,Shads,11,2016,390.00,CBA,yes,19.70,0.27,,,
Emperor red snapper,Lutjanus sebae,PISCES,Miscellaneous coastal fishes,1,2015,1.00,CBA,no,119.50,0.19,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1950,160.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1951,226.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1952,201.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1953,240.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1954,273.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1955,296.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1956,332.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1957,360.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1958,402.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1959,436.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1960,474.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1961,526.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1962,571.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1963,621.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1964,681.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1965,756.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1966,833.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1967,899.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1968,964.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1969,1062.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1970,1163.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1971,1290.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1972,1328.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1973,1478.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1974,2249.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1975,1755.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1976,1933.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1977,2136.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1978,1791.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1979,2580.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1980,2826.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1981,3122.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1982,3465.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1983,3270.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1984,2821.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1985,3117.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1986,4560.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1987,5187.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1988,6209.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1989,5900.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1990,7101.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1991,6708.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1992,6880.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1993,7349.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1994,8052.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1995,6917.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1996,8579.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1997,8755.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1998,9793.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,1999,10566.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,2000,10761.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,2001,10241.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,2002,8121.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,2003,9140.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,2004,9177.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,2005,8354.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,2006,9180.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,2007,8353.00,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,2008,6932.47,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,2009,6468.28,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,2010,6620.95,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,2011,5269.51,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,2012,4936.24,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,2013,5701.70,CBA,yes,152.80,0.24,,,
European eel,Anguilla anguilla,PISCES,River eels,67,2014,5528.87,CBA,yes,152.80,0.24,,,
